timestamp,sender_bic,receiver_bic,amount,currency,msg_type
2025-12-07 20:38:48.337321,CHASUS33XXX,BNPAFRPPXXX,160338.98,EUR,MT950
2025-12-16 11:23:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,595704.33,JPY,MT103
2025-12-25 21:51:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,12450.05,JPY,MT950
2025-12-12 07:53:48.337321,CHASUS33XXX,CHASUS33XXX,109881.36,USD,MT103
2025-12-27 21:22:48.337321,BOFAUS3NXXX,BARCGB22XXX,845984.14,USD,MT202
2025-12-13 18:28:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,580592.94,JPY,MT103
2025-12-12 13:08:48.337321,BARCGB22XXX,BOFAUS3NXXX,606058.71,JPY,MT950
2025-12-18 22:42:48.337321,CHASUS33XXX,BARCGB22XXX,173084.18,USD,MT103
2025-12-26 15:57:48.337321,CHASUS33XXX,BOFAUS3NXXX,695257.29,GBP,MT950
2025-12-02 19:33:48.337321,BNPAFRPPXXX,CHASUS33XXX,898827.52,GBP,MT103
2025-12-10 05:18:48.337321,CHASUS33XXX,BARCGB22XXX,247952.82,EUR,MT202
2025-12-17 03:16:48.337321,CHASUS33XXX,BNPAFRPPXXX,647671.43,EUR,MT103
2025-12-03 21:00:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,606657.56,JPY,MT202
2025-12-01 17:56:48.337321,BARCGB22XXX,BNPAFRPPXXX,406440.44,USD,MT202
2025-12-04 05:50:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,833034.25,CHF,MT202
2025-12-14 19:42:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,609217.96,GBP,MT950
2025-12-23 21:06:48.337321,BNPAFRPPXXX,BARCGB22XXX,439711.88,EUR,MT950
2025-12-08 03:38:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,460579.05,EUR,MT202
2025-12-26 08:40:48.337321,BOFAUS3NXXX,BARCGB22XXX,277084.54,JPY,MT202
2025-12-12 04:34:48.337321,BNPAFRPPXXX,BARCGB22XXX,123670.43,JPY,MT202
2025-12-04 10:29:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,620310.87,JPY,MT202
2025-12-10 19:39:48.337321,BNPAFRPPXXX,CHASUS33XXX,832436.47,JPY,MT103
2025-12-11 07:03:48.337321,BARCGB22XXX,DEUTDEFFXXX,653875.81,EUR,MT950
2025-12-28 19:26:48.337321,BOFAUS3NXXX,BARCGB22XXX,649963.35,EUR,MT103
2025-12-23 01:51:48.337321,BNPAFRPPXXX,CHASUS33XXX,30779.87,USD,MT103
2025-12-22 16:57:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,291819.9,USD,MT950
2025-12-26 09:13:48.337321,CHASUS33XXX,BARCGB22XXX,898689.72,JPY,MT103
2025-12-03 22:43:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,398782.09,JPY,MT950
2025-12-28 05:20:48.337321,BOFAUS3NXXX,CHASUS33XXX,798719.74,USD,MT202
2025-12-13 14:15:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,367916.84,EUR,MT103
2025-12-12 14:54:48.337321,BOFAUS3NXXX,BARCGB22XXX,637151.41,JPY,MT202
2025-12-15 06:26:48.337321,CHASUS33XXX,BOFAUS3NXXX,903171.37,USD,MT202
2025-12-06 17:54:48.337321,DEUTDEFFXXX,CHASUS33XXX,898213.32,JPY,MT950
2025-12-17 07:13:48.337321,BARCGB22XXX,BNPAFRPPXXX,789158.42,GBP,MT202
2025-12-14 13:12:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,879003.9,GBP,MT950
2025-12-10 16:13:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,73256.25,JPY,MT202
2025-12-15 00:50:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,98686.4,JPY,MT202
2025-12-11 01:33:48.337321,BNPAFRPPXXX,BARCGB22XXX,266257.15,EUR,MT950
2025-12-01 23:07:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,297693.01,JPY,MT202
2025-12-13 12:55:48.337321,BOFAUS3NXXX,CHASUS33XXX,773291.04,GBP,MT950
2025-12-13 18:09:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,221804.52,EUR,MT103
2025-12-21 11:02:48.337321,DEUTDEFFXXX,BARCGB22XXX,876492.74,USD,MT103
2025-12-04 10:09:48.337321,BNPAFRPPXXX,BARCGB22XXX,585098.07,JPY,MT202
2025-12-21 05:39:48.337321,DEUTDEFFXXX,CHASUS33XXX,288985.77,EUR,MT202
2025-12-19 14:40:48.337321,CHASUS33XXX,BOFAUS3NXXX,70404.37,USD,MT103
2025-12-07 16:44:48.337321,BNPAFRPPXXX,BARCGB22XXX,64496.09,GBP,MT202
2025-12-05 20:58:48.337321,BARCGB22XXX,CHASUS33XXX,473235.12,JPY,MT950
2025-12-21 13:54:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,755509.65,GBP,MT202
2025-12-27 06:20:48.337321,CHASUS33XXX,BNPAFRPPXXX,584862.09,USD,MT202
2025-12-22 02:31:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,303659.54,USD,MT202
2025-12-02 10:32:48.337321,CHASUS33XXX,BNPAFRPPXXX,821722.16,USD,MT950
2025-12-27 03:20:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,650923.25,GBP,MT103
2025-11-30 15:54:48.337321,BOFAUS3NXXX,CHASUS33XXX,172871.41,EUR,MT950
2025-12-17 15:02:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,506952.38,GBP,MT202
2025-12-28 23:58:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,632532.82,JPY,MT202
2025-12-18 07:07:48.337321,BOFAUS3NXXX,CHASUS33XXX,827452.0,GBP,MT103
2025-12-10 21:49:48.337321,BARCGB22XXX,CHASUS33XXX,50742.85,USD,MT202
2025-12-12 13:34:48.337321,CHASUS33XXX,BOFAUS3NXXX,962675.86,GBP,MT103
2025-11-30 00:30:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,549030.68,USD,MT202
2025-12-12 04:46:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,400655.01,EUR,MT950
2025-12-01 16:56:48.337321,CHASUS33XXX,CHASUS33XXX,798854.48,JPY,MT950
2025-11-29 19:32:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,39255.24,USD,MT950
2025-12-27 03:53:48.337321,DEUTDEFFXXX,BARCGB22XXX,460891.11,EUR,MT950
2025-12-02 23:22:48.337321,INVALIDQ7PPTUQX,BNPAFRPPXXX,743200.52,USD,MT103
2025-12-28 02:56:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,860977.61,GBP,MT103
2025-12-06 14:12:48.337321,BARCGB22XXX,DEUTDEFFXXX,165192.04,USD,MT950
2025-12-17 16:31:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,705751.47,USD,MT202
2025-12-04 09:39:48.337321,DEUTDEFFXXX,CHASUS33XXX,50611.13,GBP,MT103
2025-12-13 18:36:48.337321,BARCGB22XXX,BOFAUS3NXXX,500594.0,EUR,MT950
2025-12-09 07:22:48.337321,BNPAFRPPXXX,BARCGB22XXX,80377.9,GBP,MT103
2025-12-07 00:55:48.337321,CHASUS33XXX,CHASUS33XXX,542640.52,JPY,MT103
2025-12-28 12:14:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,666751.16,EUR,MT202
2025-12-04 22:28:48.337321,CHASUS33XXX,DEUTDEFFXXX,292703.65,EUR,MT950
2025-12-25 13:47:48.337321,DEUTDEFFXXX,BARCGB22XXX,627636.2,GBP,MT103
2025-12-25 11:20:48.337321,BARCGB22XXX,CHASUS33XXX,110677.04,USD,MT202
2025-12-10 03:52:48.337321,DEUTDEFFXXX,CHASUS33XXX,395337.18,GBP,MT103
2025-12-10 00:28:48.337321,DEUTDEFFXXX,CHASUS33XXX,294609.48,EUR,MT103
2025-12-26 18:24:48.337321,DEUTDEFFXXX,BARCGB22XXX,156532.46,EUR,MT950
2025-12-01 22:37:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,933952.8,GBP,MT950
2025-12-20 19:08:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,77349.37,EUR,MT202
2025-12-22 13:49:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,240777.49,JPY,MT202
2025-12-29 01:00:48.337321,BOFAUS3NXXX,BARCGB22XXX,265156.18,JPY,MT202
2025-12-23 01:21:48.337321,BARCGB22XXX,BOFAUS3NXXX,23066.56,JPY,MT103
2025-12-18 02:52:48.337321,DEUTDEFFXXX,BARCGB22XXX,353608.45,EUR,MT950
2025-12-08 08:48:48.337321,BNPAFRPPXXX,CHASUS33XXX,407853.06,EUR,MT202
2025-12-10 13:06:48.337321,BARCGB22XXX,BARCGB22XXX,939453.3,EUR,MT202
2025-12-23 21:07:48.337321,CHASUS33XXX,BOFAUS3NXXX,801258.19,GBP,MT950
2025-12-06 02:09:48.337321,BARCGB22XXX,BOFAUS3NXXX,255436.79,USD,MT950
2025-12-03 04:01:48.337321,BARCGB22XXX,BOFAUS3NXXX,917526.91,USD,MT950
2025-12-08 11:26:48.337321,BOFAUS3NXXX,CHASUS33XXX,55170.1,JPY,MT202
2025-12-07 16:17:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,756572.53,USD,MT103
2025-12-14 12:51:48.337321,BARCGB22XXX,BOFAUS3NXXX,174101.77,USD,MT103
2025-12-05 22:47:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,451065.69,EUR,MT950
2025-12-02 07:12:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,217104.49,GBP,MT950
2025-12-09 21:19:48.337321,DEUTDEFFXXX,CHASUS33XXX,948926.37,USD,MT103
2025-12-04 13:28:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,403368.01,EUR,MT202
2025-12-22 06:33:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,425588.9,EUR,MT950
2025-12-17 07:30:48.337321,CHASUS33XXX,BOFAUS3NXXX,326824.74,JPY,MT103
2025-12-06 22:19:48.337321,BARCGB22XXX,CHASUS33XXX,380027.37,JPY,MT950
2025-12-21 17:26:48.337321,INVALIDTUEBAFJG,BNPAFRPPXXX,139650.64,JPY,MT202
2025-12-20 07:41:48.337321,BARCGB22XXX,CHASUS33XXX,774844.95,GBP,MT103
2025-12-14 16:13:48.337321,DEUTDEFFXXX,BARCGB22XXX,808204.89,EUR,MT202
2025-12-11 16:24:48.337321,CHASUS33XXX,DEUTDEFFXXX,632216.33,EUR,MT103
2025-12-07 10:31:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,864719.39,EUR,MT950
2025-12-18 10:11:48.337321,BOFAUS3NXXX,CHASUS33XXX,530549.82,GBP,MT202
2025-12-22 15:06:48.337321,BNPAFRPPXXX,CHASUS33XXX,233133.73,USD,MT950
2025-12-03 09:01:48.337321,CHASUS33XXX,BARCGB22XXX,93215.81,EUR,MT103
2025-12-20 00:19:48.337321,BARCGB22XXX,BNPAFRPPXXX,755052.34,JPY,MT950
2025-12-08 23:01:48.337321,DEUTDEFFXXX,CHASUS33XXX,168049.27,GBP,MT950
2025-12-13 15:45:48.337321,BOFAUS3NXXX,BARCGB22XXX,107121.63,USD,MT950
2025-12-27 23:46:48.337321,BNPAFRPPXXX,CHASUS33XXX,992954.88,GBP,MT103
2025-12-08 03:10:48.337321,BNPAFRPPXXX,CHASUS33XXX,221989.88,USD,MT202
2025-12-11 12:06:48.337321,INVALIDC7THA279,BNPAFRPPXXX,780886.38,EUR,MT950
2025-12-01 17:53:48.337321,CHASUS33XXX,CHASUS33XXX,612573.72,JPY,MT202
2025-12-14 10:24:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,866436.5,GBP,MT950
2025-12-11 09:12:48.337321,BOFAUS3NXXX,BARCGB22XXX,851056.03,USD,MT950
2025-12-24 01:49:48.337321,DEUTDEFFXXX,CHASUS33XXX,245360.6,JPY,MT103
2025-11-30 15:56:48.337321,BOFAUS3NXXX,CHASUS33XXX,928142.17,JPY,MT950
2025-12-06 08:01:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,952356.92,GBP,MT950
2025-12-16 09:47:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,519291.37,USD,MT103
2025-12-24 10:24:48.337321,BOFAUS3NXXX,BARCGB22XXX,575225.05,GBP,MT202
2025-12-18 06:50:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,585324.1,USD,MT103
2025-12-16 01:19:48.337321,BOFAUS3NXXX,CHASUS33XXX,155663.75,JPY,MT950
2025-12-26 13:45:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,749440.56,GBP,MT103
2025-12-28 23:58:48.337321,CHASUS33XXX,BARCGB22XXX,668590.42,USD,MT950
2025-12-13 20:43:48.337321,BNPAFRPPXXX,CHASUS33XXX,592551.74,GBP,MT103
2025-12-15 00:17:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,332998.15,GBP,MT202
2025-12-27 00:29:48.337321,CHASUS33XXX,BOFAUS3NXXX,685265.11,GBP,MT950
2025-11-30 03:46:48.337321,CHASUS33XXX,BARCGB22XXX,516076.89,EUR,MT950
2025-12-28 22:14:48.337321,CHASUS33XXX,BNPAFRPPXXX,161314.89,GBP,MT103
2025-12-23 19:14:48.337321,BARCGB22XXX,BOFAUS3NXXX,539391.82,JPY,MT202
2025-12-14 10:58:48.337321,BARCGB22XXX,DEUTDEFFXXX,667141.77,GBP,MT950
2025-12-24 09:46:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,763805.35,JPY,MT950
2025-12-24 07:18:48.337321,BARCGB22XXX,BARCGB22XXX,571627.03,GBP,MT103
2025-12-15 22:03:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,58597.87,GBP,MT950
2025-12-17 04:44:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,572331.87,JPY,MT950
2025-12-23 06:39:48.337321,BOFAUS3NXXX,CHASUS33XXX,745783.52,USD,MT950
2025-12-12 13:42:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,654960.28,USD,MT202
2025-12-04 20:29:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,70537533.12,USD,MT202
2025-12-27 11:49:48.337321,BNPAFRPPXXX,BARCGB22XXX,898755.85,GBP,MT950
2025-12-05 10:07:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,123047.31,USD,MT202
2025-12-04 03:15:48.337321,BARCGB22XXX,BNPAFRPPXXX,371042.07,JPY,MT103
2025-12-22 13:37:48.337321,BARCGB22XXX,CHASUS33XXX,336563.29,JPY,MT950
2025-12-21 03:25:48.337321,BNPAFRPPXXX,CHASUS33XXX,690783.52,GBP,MT950
2025-12-03 09:17:48.337321,BARCGB22XXX,DEUTDEFFXXX,549481.09,CNY,MT950
2025-12-09 20:19:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,631414.08,USD,MT950
2025-12-12 10:17:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,441667.23,JPY,MT103
2025-12-16 12:42:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,165427.37,GBP,MT103
2025-12-23 16:14:48.337321,CHASUS33XXX,DEUTDEFFXXX,307458.14,JPY,MT202
2025-12-16 02:57:48.337321,BNPAFRPPXXX,BARCGB22XXX,83925330.73,EUR,MT202
2025-12-11 15:30:48.337321,CHASUS33XXX,BOFAUS3NXXX,82887.23,USD,MT950
2025-12-06 21:22:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,716526.1,EUR,MT202
2025-12-03 04:53:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,150077.65,EUR,MT950
2025-12-22 13:10:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,690318.96,EUR,MT202
2025-12-11 01:29:48.337321,CHASUS33XXX,CHASUS33XXX,109941.2,GBP,MT103
2025-12-18 04:57:48.337321,BOFAUS3NXXX,CHASUS33XXX,423925.01,EUR,MT103
2025-11-29 19:02:48.337321,BARCGB22XXX,DEUTDEFFXXX,698850.05,USD,MT202
2025-12-08 06:55:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,409217.41,USD,MT103
2025-12-06 06:43:48.337321,DEUTDEFFXXX,CHASUS33XXX,369349.47,JPY,MT202
2025-12-21 14:36:48.337321,BOFAUS3NXXX,BARCGB22XXX,961655.65,USD,MT202
2025-12-18 16:52:48.337321,BARCGB22XXX,BOFAUS3NXXX,329860.57,USD,MT202
2025-12-24 17:20:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,245456.79,JPY,MT103
2025-12-27 03:45:48.337321,CHASUS33XXX,BOFAUS3NXXX,936227.59,USD,MT202
2025-12-12 04:59:48.337321,BNPAFRPPXXX,BARCGB22XXX,647268.18,JPY,MT103
2025-11-30 06:19:48.337321,BNPAFRPPXXX,CHASUS33XXX,763008.63,EUR,MT103
2025-12-20 18:32:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,359481.85,JPY,MT950
2025-12-06 17:56:48.337321,INVALID5R8GGUQP,BOFAUS3NXXX,244763.97,GBP,MT950
2025-12-25 10:20:48.337321,CHASUS33XXX,BOFAUS3NXXX,768220.32,JPY,MT103
2025-12-23 10:08:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,137348.3,USD,MT202
2025-12-23 08:00:48.337321,BOFAUS3NXXX,BARCGB22XXX,764080.59,USD,MT950
2025-12-10 17:30:48.337321,BNPAFRPPXXX,BARCGB22XXX,488572.34,JPY,MT103
2025-12-23 19:03:48.337321,CHASUS33XXX,BARCGB22XXX,629873.75,USD,MT103
2025-12-20 11:14:48.337321,BARCGB22XXX,BOFAUS3NXXX,352563.19,GBP,MT202
2025-12-27 08:55:48.337321,BOFAUS3NXXX,BARCGB22XXX,211491.1,JPY,MT950
2025-12-03 21:06:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,694410.24,USD,MT103
2025-12-27 21:56:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,555102.51,JPY,MT950
2025-12-17 06:02:48.337321,BARCGB22XXX,BNPAFRPPXXX,610587.0,EUR,MT950
2025-12-21 02:51:48.337321,BOFAUS3NXXX,BARCGB22XXX,871255.53,GBP,MT950
2025-12-19 18:51:48.337321,CHASUS33XXX,BNPAFRPPXXX,72269032.07,USD,MT103
2025-12-08 12:15:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,779498.17,JPY,MT103
2025-12-13 06:10:48.337321,BOFAUS3NXXX,BARCGB22XXX,641457.87,EUR,MT202
2025-12-12 08:52:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,523083.51,GBP,MT950
2025-12-18 19:01:48.337321,DEUTDEFFXXX,BARCGB22XXX,520883.83,GBP,MT950
2025-12-22 04:04:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,152772.89,EUR,MT950
2025-12-05 11:24:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,73187350.0,EUR,MT103
2025-12-09 03:46:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,527063.14,EUR,MT950
2025-12-28 08:29:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,454249.73,GBP,MT202
2025-12-23 16:46:48.337321,BARCGB22XXX,BNPAFRPPXXX,266345.66,JPY,MT103
2025-12-28 12:56:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,550896.8,USD,MT950
2025-12-16 14:59:48.337321,DEUTDEFFXXX,BARCGB22XXX,516665.65,JPY,MT202
2025-12-05 06:29:48.337321,CHASUS33XXX,BOFAUS3NXXX,488625.02,EUR,MT103
2025-12-19 00:05:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,277129.57,GBP,MT103
2025-12-22 00:02:48.337321,CHASUS33XXX,BOFAUS3NXXX,434387.86,GBP,MT103
2025-12-19 12:40:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,30851.71,GBP,MT950
2025-12-08 09:22:48.337321,CHASUS33XXX,DEUTDEFFXXX,615435.74,JPY,MT202
2025-12-22 00:09:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,964051.38,USD,MT202
2025-11-30 05:36:48.337321,BARCGB22XXX,BOFAUS3NXXX,310364.23,GBP,MT103
2025-12-12 10:48:48.337321,BNPAFRPPXXX,CHASUS33XXX,336391.42,GBP,MT202
2025-12-13 09:10:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,222879.4,JPY,MT103
2025-12-18 06:12:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,981715.23,JPY,MT950
2025-12-21 02:01:48.337321,BARCGB22XXX,BOFAUS3NXXX,31286367.85,EUR,MT202
2025-12-09 08:40:48.337321,BOFAUS3NXXX,BARCGB22XXX,673747.36,JPY,MT950
2025-12-24 05:48:48.337321,BARCGB22XXX,BARCGB22XXX,158685.49,USD,MT103
2025-12-12 07:22:48.337321,DEUTDEFFXXX,BARCGB22XXX,913460.06,USD,MT950
2025-12-17 09:29:48.337321,DEUTDEFFXXX,BARCGB22XXX,573800.04,EUR,MT950
2025-12-10 22:07:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,997672.84,USD,MT202
2025-12-03 17:09:48.337321,BARCGB22XXX,CHASUS33XXX,345560.92,EUR,MT950
2025-12-26 15:44:48.337321,BOFAUS3NXXX,CHASUS33XXX,990953.49,USD,MT202
2025-12-29 10:31:48.337321,CHASUS33XXX,CHASUS33XXX,107130.49,JPY,MT103
2025-12-18 20:57:48.337321,BNPAFRPPXXX,BARCGB22XXX,173123.74,EUR,MT202
2025-12-01 08:53:48.337321,DEUTDEFFXXX,CHASUS33XXX,587393.74,JPY,MT950
2025-12-18 11:20:48.337321,DEUTDEFFXXX,CHASUS33XXX,258884.03,EUR,MT950
2025-12-11 01:54:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,476566.91,USD,MT103
2025-12-25 14:12:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,291670.49,EUR,MT202
2025-12-23 16:35:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,566077.91,JPY,MT103
2025-12-07 01:26:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,97548.77,GBP,MT202
2025-12-12 16:05:48.337321,BARCGB22XXX,BNPAFRPPXXX,869645.86,JPY,MT103
2025-12-16 03:39:48.337321,CHASUS33XXX,CHASUS33XXX,28894.92,GBP,MT950
2025-12-16 04:07:48.337321,BARCGB22XXX,BOFAUS3NXXX,279192.86,JPY,MT103
2025-12-19 07:39:48.337321,CHASUS33XXX,DEUTDEFFXXX,946166.76,GBP,MT950
2025-12-11 03:47:48.337321,BOFAUS3NXXX,BARCGB22XXX,182812.52,GBP,MT202
2025-12-12 20:34:48.337321,BARCGB22XXX,BOFAUS3NXXX,933979.46,EUR,MT950
2025-12-17 02:11:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,149360.64,USD,MT950
2025-12-05 12:27:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,539447.13,USD,MT950
2025-12-24 23:39:48.337321,BARCGB22XXX,CHASUS33XXX,951820.63,JPY,MT103
2025-12-26 07:59:48.337321,CHASUS33XXX,DEUTDEFFXXX,606460.72,EUR,MT950
2025-12-20 17:44:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,571264.37,EUR,MT950
2025-12-18 10:33:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,996516.55,EUR,MT103
2025-12-15 07:50:48.337321,DEUTDEFFXXX,BARCGB22XXX,489420.3,CNY,MT202
2025-12-03 11:04:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,660514.86,EUR,MT950
2025-12-04 08:37:48.337321,CHASUS33XXX,BNPAFRPPXXX,256856.26,USD,MT202
2025-12-22 06:30:48.337321,BOFAUS3NXXX,CHASUS33XXX,597631.42,JPY,MT202
2025-12-08 19:19:48.337321,BARCGB22XXX,BARCGB22XXX,635658.37,JPY,MT103
2025-12-27 17:45:48.337321,BARCGB22XXX,DEUTDEFFXXX,140731.42,GBP,MT103
2025-12-11 21:07:48.337321,CHASUS33XXX,BARCGB22XXX,240936.83,JPY,MT950
2025-12-05 19:05:48.337321,CHASUS33XXX,BNPAFRPPXXX,827588.21,USD,MT950
2025-12-28 16:23:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,638519.67,USD,MT103
2025-12-02 12:49:48.337321,CHASUS33XXX,DEUTDEFFXXX,765575.95,JPY,MT202
2025-12-08 12:23:48.337321,CHASUS33XXX,BOFAUS3NXXX,504379.49,USD,MT202
2025-12-15 13:56:48.337321,BARCGB22XXX,BNPAFRPPXXX,222568.05,JPY,MT103
2025-12-07 01:32:48.337321,BOFAUS3NXXX,CHASUS33XXX,103865.57,EUR,MT202
2025-12-01 10:48:48.337321,CHASUS33XXX,BARCGB22XXX,1241.73,EUR,MT950
2025-12-22 08:23:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,102540.89,USD,MT202
2025-12-14 20:07:48.337321,CHASUS33XXX,CHASUS33XXX,718563.04,AUD,MT950
2025-12-05 12:08:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,259886.99,JPY,MT202
2025-12-29 01:30:48.337321,CHASUS33XXX,DEUTDEFFXXX,474322.55,JPY,MT103
2025-12-06 12:37:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,331573.15,GBP,MT103
2025-12-11 11:38:48.337321,BARCGB22XXX,BARCGB22XXX,368586.83,JPY,MT950
2025-12-23 14:52:48.337321,BARCGB22XXX,BNPAFRPPXXX,952252.41,USD,MT202
2025-12-26 09:14:48.337321,CHASUS33XXX,BOFAUS3NXXX,300185.75,JPY,MT202
2025-12-23 13:02:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,517241.94,USD,MT202
2025-12-11 15:37:48.337321,CHASUS33XXX,CHASUS33XXX,324241.21,JPY,MT950
2025-12-22 16:51:48.337321,BARCGB22XXX,BARCGB22XXX,576319.23,JPY,MT950
2025-12-09 22:58:48.337321,CHASUS33XXX,BARCGB22XXX,566657.92,JPY,MT202
2025-12-14 08:06:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,434824.04,EUR,MT950
2025-12-22 18:28:48.337321,BOFAUS3NXXX,CHASUS33XXX,137693.15,USD,MT950
2025-12-16 08:38:48.337321,BOFAUS3NXXX,BARCGB22XXX,14402998.86,GBP,MT202
2025-12-04 19:00:48.337321,CHASUS33XXX,BARCGB22XXX,873727.16,USD,MT103
2025-12-19 16:37:48.337321,CHASUS33XXX,DEUTDEFFXXX,125402.65,USD,MT950
2025-12-24 08:10:48.337321,BOFAUS3NXXX,CHASUS33XXX,652587.61,EUR,MT103
2025-12-17 13:19:48.337321,BOFAUS3NXXX,CHASUS33XXX,365516.37,GBP,MT202
2025-12-22 01:35:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,136080.52,GBP,MT950
2025-12-17 01:44:48.337321,DEUTDEFFXXX,CHASUS33XXX,278746.66,EUR,MT950
2025-12-16 18:00:48.337321,BARCGB22XXX,DEUTDEFFXXX,856510.67,JPY,MT202
2025-12-10 19:35:48.337321,BARCGB22XXX,DEUTDEFFXXX,172381.07,GBP,MT103
2025-12-08 04:35:48.337321,BARCGB22XXX,BNPAFRPPXXX,457395.55,JPY,MT202
2025-12-07 09:13:48.337321,BARCGB22XXX,BNPAFRPPXXX,801974.07,JPY,MT950
2025-12-03 14:23:48.337321,BNPAFRPPXXX,CHASUS33XXX,969940.44,USD,MT950
2025-12-15 10:34:48.337321,BARCGB22XXX,CHASUS33XXX,471988.37,GBP,MT103
2025-12-15 17:42:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,605301.97,JPY,MT950
2025-12-23 10:38:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,83594.97,USD,MT202
2025-12-21 07:55:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,983435.34,JPY,MT103
